year,country,countrydesc,cip,cipRank,quintile,dimension1,MVApc,MVApc_index,MXpc,MXpc_index,dimension2,INDint_index,MVAsh,MVAsh_index,MHVAsh,MHVAsh_index,MXQual_index,MXsh,MXsh_index,MHXsh,MHXsh_index,dimension3,ImWMVA,ImWMVA_index,ImWMT,ImWMT_index
1990,208,Denmark,0.204178658059435,15,Top,0.38083613272721717,5386,0.465042614957434,5007,0.311877138407838,0.5410111833981955,0.434483982963818,0.137058603056406,0.287377259659567,0.381178967788188,0.58159070626807,0.673656825195994,0.738816017812044,0.746717549488373,0.499424617168702,0.600596100903615,0.041312991761949386,0.00522926098887875,0.0234613865031063,0.0107121461949589,0.072747758880189
1990,410,Republic of Korea,0.198942580727415,16,Top,0.11611714954047786,1736,0.149217848102841,1451,0.0903591131277612,0.6431146589526687,0.522095596105777,0.185592999958824,0.407678051359003,0.416149770399152,0.636513140852551,0.792185315572002,0.957849308908732,0.969682651031966,0.511142694206275,0.614687980112037,0.10543831750007361,0.0140729612702988,0.0631699110827365,0.025914487557695,0.17598946407706
1990,158,"China, Taiwan Province",0.194392999213065,17,Top,0.16463447444447113,1627,0.139788091799629,3113,0.193897132628855,0.6255390757045608,0.493886695199711,0.207585914184353,0.462191245340345,0.345516594964001,0.525582145059078,0.792285232699148,0.95402254951443,0.965787198460984,0.514548122666152,0.618783266937312,0.07132908211862064,0.00629348075933492,0.0282397706147964,0.0265294378663601,0.18016569699823
1990,372,Ireland,0.186820853655755,18,Top,0.36527035522734796,4380,0.378046404795627,5666,0.35292607128493,0.6597304884618854,0.592732356418189,0.190968314833969,0.421001687303504,0.497619395609749,0.764463025532874,0.734301599521726,0.835880959393759,0.845524878948335,0.51811966646377,0.623078320095117,0.027057961519989404,0.00290450799755646,0.0130231639989547,0.00827810577775909,0.056217773321137
1990,246,Finland,0.17647622898751,19,Top,0.31583941240804525,3679,0.317363993340834,5046,0.314322155390601,0.522462506112811,0.373779366470231,0.117897282686015,0.239882654643682,0.334115251760253,0.507676078296779,0.730289295718572,0.946079236497019,0.957701297068314,0.418166717774431,0.50287729436883,0.033307128514310405,0.00347165542479101,0.015569675847839,0.0104918414700654,0.0712516317430439
1990,578,Norway,0.149805012121763,20,Top,0.2959303431058061,4661,0.402329915779478,3495,0.217669043578457,0.42833360459689135,0.352235355969904,0.0938312037537184,0.180230767869908,0.344661974330159,0.524239944069901,0.520872404536932,0.435641965756004,0.43810129775969,0.501958685863721,0.603643511314175,0.026522068144093986,0.00373881353621151,0.0167692251424115,0.00617674676369045,0.0419470841774869
1990,376,Israel,0.148930709808145,21,Top,0.239756521886247,4340,0.374564852589735,2464,0.153466587667136,0.6121542373161876,0.528665489108963,0.18952869102449,0.417433333824672,0.418304787855197,0.639897644393253,0.708827827773958,0.909486222079964,0.920451410832147,0.413449303447405,0.49720424471577,0.02250720094574876,0.00364626412500767,0.0163536750386457,0.00456127850820673,0.0309761624353681
1990,344,"China, Hong Kong SAR",0.138082523922363,22,Top,0.22494807202019101,1942,0.167008478706781,4864,0.302988420093587,0.46191943880041436,0.294818865114297,0.0912904429317856,0.173933058247349,0.275554229830935,0.415704671981245,0.723731053842058,0.943084725613492,0.954653032487729,0.40979450806777,0.492809075196387,0.0253377260186533,0.00210058484319018,0.00941352082704006,0.0100424611477267,0.0681998129703196
1990,036,Australia,0.12736846123098,23,Top,0.13149786388179133,3699,0.319058176237885,870,0.054196035373128,0.33359077255564695,0.325949215732952,0.111051220152438,0.222913519445214,0.284010166945873,0.42898491202069,0.341411478116415,0.394985140254387,0.39671465200817,0.237912850401803,0.286108304224661,0.04710347837591281,0.0118478902273422,0.0531792640244808,0.00614358213352307,0.0417218574910834
1990,643,Russian Federation,0.117871915506644,24,Top,0.0398699070301725,1256,0.10768389493665,237,0.0147618126882368,0.4258898146521429,0.426643994074526,0.159113506772035,0.342044105179033,0.336386982682712,0.511243882970018,0.425136968394199,0.39617247882067,0.397923304184615,0.376151362245391,0.452350632603784,0.0964469607802471,0.0350030564847805,0.157146773010581,0.00871623350314715,0.0591931737797772
1990,620,Portugal,0.115964230382081,25,Top,0.1314389741800445,2021,0.173844914628017,1596,0.099377102692184,0.43154150047956863,0.287146938192593,0.137504351606686,0.288482123568875,0.192847414828194,0.285811752816312,0.648546238411402,0.961340550703457,0.973236563212971,0.269301807702492,0.323855913609834,0.027493208264538296,0.00377651904490977,0.016938524199513,0.00657102517756393,0.0446246964478174
1990,076,Brazil,0.111158970793434,26,Top,0.02763185683481356,917,0.0783212354523979,157,0.00974856317995245,0.5681372528317981,0.534474705778449,0.146404808382658,0.310543425758101,0.493762692196113,0.758405985798796,0.603919950870531,0.74441445761805,0.752416485451861,0.37870653004189,0.4554234162892,0.08749237669174668,0.025804091950724,0.115843099470768,0.00973032372367835,0.0660800342371895
1990,458,Malaysia,0.106314165707065,27,Top,0.07162778825385242,800,0.0681954081527962,1208,0.0752329253407123,0.6118478177719598,0.539406918899512,0.193262636166828,0.426688554564072,0.426090501426824,0.652125283234953,0.694017334586785,0.739592573532363,0.747508044961314,0.532628772651498,0.640526624212256,0.027418800386119064,0.00272394284314193,0.0122124201197939,0.00906467671224849,0.0615595113203926
1990,484,Mexico,0.106259278937188,28,Top,0.034252308043382446,1369,0.117451463527116,161,0.00998898243637382,0.5745604517795064,0.527104284995741,0.186581701146732,0.410128716109173,0.420967729212876,0.644079853882309,0.626289184410136,0.512328967082977,0.516164887784434,0.612363317528793,0.736413481035839,0.06096422020985128,0.0217055524483777,0.0974405132918325,0.00561653891192752,0.0381426166615521
1990,705,Slovenia,0.101519940247658,29,Top,0.21275178237456605,2769,0.2385709628739,3046,0.189726865157011,0.5940929178876957,0.478171720162102,0.204306278174484,0.454062107375233,0.33068025154364,0.502281332948971,0.738116413418732,0.914326114842404,0.925378183268586,0.458062196984092,0.550854643568878,0.008278020127182586,0.00104915129979106,0.00469254732349123,0.00215034123721013,0.0146030743010296
1990,442,Luxembourg,0.101368561417706,30,Top,0.6681563179403717,5171,0.446432865203635,16054,1,0.3710420024946193,0.196860980708283,0.0783263190385482,0.141799263092096,0.171269211963142,0.251922698324469,0.699336999744127,0.902203906233971,0.913038372001637,0.403829440411085,0.485635627486617,0.004201541862981646,3.7282025769267e-4,0.00165579721273119,0.00156991524575969,0.0106613019339906
1990,203,Czechia,0.0968120933757179,31,Top,0.09410787575294119,1527,0.131095218600109,1085,0.0675561807158362,0.5057060532305659,0.364388538718209,0.131410745576219,0.273378080322114,0.30082882698792,0.455398997114304,0.701829462511732,0.871738823212601,0.882026418086397,0.433762581355159,0.521632506937068,0.019066224854174803,0.00298179312467212,0.0133701769315571,0.00400360990438676,0.0271889393873277
1990,764,Thailand,0.084622377074242,32,Upper Middle,0.031522862457104874,617,0.05234618956182,305,0.0189830600050844,0.5062172090527572,0.433622742346653,0.245481463789352,0.556121837051057,0.208964276441562,0.311123647642249,0.590964997256309,0.750313373974949,0.758421291743761,0.352167906900704,0.423508702768857,0.03797459141998511,0.00658852480834293,0.0295645287476248,0.00718245474940874,0.048777019441944
1990,554,New Zealand,0.0845134028438754,33,Upper Middle,0.16098168331598287,4426,0.381998769827732,1090,0.0678408005736097,0.3248340925201645,0.340864798087924,0.174360312635224,0.379835917446054,0.203087271472922,0.301893678729794,0.309557303233704,0.407953490703937,0.40991579399147,0.173958899626139,0.209198812475938,0.011543531632156807,0.00284057868773334,0.0127361191546373,0.00154065872408258,0.0104626158820198
1990,300,Greece,0.0811967845476755,34,Upper Middle,0.08138383214608587,2044,0.175843770400185,605,0.0376659811132855,0.3738312693148544,0.300002840880098,0.131969966522106,0.274764204943387,0.217953532309297,0.325241476816809,0.465828315183885,0.767747595763083,0.776168470776966,0.129295901956523,0.155488159590805,0.017595545380089242,0.00394731139654259,0.0177053878512666,0.00257490865110903,0.0174863843607149
1990,156,China,0.0794374015004765,35,Upper Middle,0.0062909362423998584,137,0.010822820541181,59,0.00365670655402196,0.521811764832444,0.456906747635491,0.156920513197762,0.336608396073444,0.378386516937217,0.577205099197538,0.59593674054202,0.840088440050611,0.849807887011632,0.284444035033143,0.342065594072408,0.15270242639936918,0.0304482912833531,0.136695717434296,0.0251184562234987,0.170583478882305
1990,348,Hungary,0.0792765865566467,36,Upper Middle,0.06763333248605838,1098,0.0939712585857974,782,0.0486773055081872,0.5391624274259171,0.454378225999846,0.127487098672401,0.263652651368552,0.421619707587623,0.64510380063114,0.639766842938257,0.805485266443588,0.81458356070767,0.386628447829792,0.464950125168843,0.01366326274980354,0.00215151344694147,0.00964219204491402,0.00285098045657405,0.0193612352980088
1990,191,Croatia,0.0765504814126051,37,Upper Middle,0.09431996447413482,1969,0.169404897629379,843,0.0525147491182051,0.5457236731349169,0.439885070731272,0.206253892162141,0.458889601268094,0.278849864246884,0.420880540194449,0.677027585693632,0.868316252575632,0.878542409761494,0.395411789348088,0.475512761625771,0.00871499930123813,0.0017765984580004,0.00795881058919966,0.00140525052576062,0.00954303560429609
1990,642,Romania,0.0720805174792483,38,Upper Middle,0.03661675350600566,1086,0.0929561785297036,232,0.014423857117697,0.5605982453893971,0.448696998187061,0.221917753441408,0.497715156610928,0.265350089766607,0.399678839763193,0.700406719910018,0.929815418098115,0.941145531035481,0.38223603021077,0.459667908784556,0.018244086259528114,0.00481802169721451,0.0216149076535836,0.00226753258189795,0.0153989408041685
1990,792,Turkey,0.0714528047855751,39,Upper Middle,0.027413186439228604,765,0.0651548204036228,186,0.0115338018905831,0.4232650834647445,0.349634018035087,0.143214987712024,0.302636910450451,0.263409516473885,0.396631125619723,0.512402459827117,0.77220332692575,0.780704185627255,0.202981530280676,0.244100734026979,0.031440241987107376,0.00778868336779472,0.0349532827918531,0.00416431062106084,0.028280285491189
1990,446,"China, Macao SAR",0.070616949741034,40,Upper Middle,0.3772927751012833,5438,0.469551598817674,4867,0.303161225522526,0.3428500245492163,0.221625731043003,0.177930785989148,0.388685945439241,0.0456058269270877,0.0545655166467652,0.530381281903545,0.98763203578313,1,0.0505270016270296,0.0607625638070897,0.0027223514427010317,3.5309392783357e-4,0.00156722529948788,6.9636393964996e-4,0.0047288653265093
1990,682,Saudi Arabia,0.0686253476895192,41,Upper Middle,0.06454115194764262,1397,0.119905893567398,558,0.0347402464615909,0.22602509525554174,0.233913376352308,0.0800679161684585,0.146116109018315,0.215705342304732,0.321710643686302,0.218402831346984,0.20157910577069,0.199836835390032,0.197051005957459,0.236968827303937,0.02215441567468769,0.00428459839002039,0.0192198182870245,0.00376037434613983,0.0255370850315585
1990,804,Ukraine,0.0676998886345771,42,Upper Middle,0.02753485000759064,591,0.050096641915533,243,0.0151341075160057,0.48753075734233975,0.364073861631276,0.18905088049041,0.416248998812791,0.209457791673523,0.311898724449761,0.652851699624395,0.854888651789853,0.864873773556934,0.366571089483496,0.440829625691856,0.023114213908346778,0.00574234229331261,0.0257651395634926,0.00305341999540198,0.0207360368952874
1990,032,Argentina,0.0671988342555192,43,Upper Middle,0.03569090806509807,1337,0.114631613091597,179,0.011112474858863,0.3694379237899095,0.351039900862362,0.15366954202515,0.328550308803016,0.248699996708686,0.373529492921709,0.388800188237612,0.490062365442894,0.493498584087613,0.23624433906023,0.284101792387612,0.023013683963838478,0.00823361672266607,0.0369510491674645,0.00211061368924322,0.0143332777152584
1990,703,Slovakia,0.063259621945526,44,Upper Middle,0.07506856117610285,917,0.0782929038483415,1156,0.071977006855771,0.46059845410706324,0.304219527549792,0.10969314661476,0.219547302242656,0.258481619899961,0.388891752856927,0.697361335199278,0.92658410280458,0.937856211229642,0.379906489776352,0.456866459168915,0.007321485531776202,9.1551748192916e-4,0.0040925267922225,0.00192872747860179,0.0130980572916171
1990,634,Qatar,0.0631986479712298,45,Upper Middle,0.26499575410394294,7393,0.638775959044436,1765,0.109933300868376,0.3609525524534678,0.426047461695521,0.193983178439982,0.428474541646341,0.280594405594406,0.423620381744701,0.305803359569794,0.27692887469266,0.276539188693745,0.278624807698231,0.335067530445842,0.002638969247947756,6.6502007407316e-4,0.00296778464126094,3.4557314383228e-4,0.00234658492223177
1990,710,South Africa,0.0596072771406224,46,Upper Middle,0.027661505367564208,679,0.0577661041791462,213,0.0132458106717193,0.3747983360092189,0.367266883759214,0.147894213246174,0.314235170081251,0.278479323402339,0.420298597437178,0.382484233910336,0.390254795500303,0.391899394048297,0.310224923315231,0.373069073772374,0.02042793117142042,0.00472221520466016,0.0211847331402665,0.00290059337739503,0.0196981651447435
1990,608,Philippines,0.056016476409976,47,Upper Middle,0.015675921888595044,390,0.0326868754716738,121,0.00751783471229255,0.5417529428362863,0.43707752833648,0.225154991371821,0.505739203695126,0.245443984944937,0.368415852977834,0.671497004636283,0.869453332419901,0.879699901034492,0.385251389902793,0.463294108238075,0.020697266475916964,0.0045546977824385,0.0204325740364827,0.0030871919249998,0.020965387856187
1990,048,Bahrain,0.054171360511942,48,Upper Middle,0.22775494520542966,2723,0.234592746243576,3550,0.221116449234409,0.32384388736715564,0.250670901484914,0.139421359703222,0.293233755533545,0.143371076724396,0.208108047436283,0.418376695355614,0.650224692868926,0.656535944386598,0.149859496261105,0.18021744632463,0.0021552899780541207,2.5501528584197e-4,0.00112684875547016,6.0705585282025e-4,0.00412235880543025
1990,862,Venezuela (Bolivarian Republic of),0.053535670642185,49,Upper Middle,0.03587857569071788,2006,0.172562100255087,120,0.00745976197375718,0.2866637937610595,0.317534842718152,0.192335218121349,0.424389790548693,0.145008651064396,0.21067989488761,0.258794058472581,0.130765942229556,0.12775252290713,0.32416709335651,0.389835594038033,0.014918381337003567,0.00743775565388358,0.0333776050427112,9.8188489925144e-4,0.00666788708870702
1990,616,Poland,0.052932182071727,50,Upper Middle,0.021263615372778235,361,0.0301728394625213,241,0.0149850443901069,0.43674645232666776,0.316775626982099,0.0700462933209086,0.121275805241647,0.337043812311351,0.512275448722551,0.602153219416434,0.699254960236751,0.706446341512261,0.413994676511928,0.497860097320607,0.0159695581156705,0.0025851175649363,0.011589089749419,0.00324038747259305,0.0220057650707695
1990,112,Belarus,0.0522010693067491,51,Upper Middle,0.03815427954376889,418,0.0351714200573473,665,0.0413901129135659,0.6061056164255947,0.473592726376907,0.144031149764035,0.304659907485099,0.419978053133625,0.642525545268715,0.775696073444939,0.937651155015107,0.949121925256736,0.50081672927729,0.602270221633142,0.006151012822374529,8.0203580922121e-4,0.00358299009981237,0.00155494031311389,0.010559604600358
1990,360,Indonesia,0.0489030035125752,52,Upper Middle,0.009467167991858186,260,0.0215073500082274,67,0.00416728559082259,0.3322504280520285,0.352816285386444,0.180838641460388,0.395893561844592,0.208082634403668,0.309739008928296,0.312883365970038,0.475732774290734,0.478911766118881,0.122116985065715,0.146854965821196,0.037180991534912985,0.00892363363752297,0.040049249327133,0.00508283668595939,0.0345181533922707
1990,440,Lithuania,0.0484953881857572,53,Upper Middle,0.056032384974944234,1795,0.154267556913091,327,0.0203518369565489,0.5061953270767423,0.396133748961027,0.214802441601245,0.480078641022179,0.209642527924215,0.312188856899875,0.646836352182503,0.68538439382592,0.692326788120293,0.500048124779077,0.601345916244712,0.004021092653326429,0.00125266239244322,0.00560631927048762,4.24722259327e-4,0.00288410012818079
1990,428,Latvia,0.046243787271156,54,Upper Middle,0.060783200540317044,1939,0.166781548163834,356,0.0221523154605514,0.5630845093900837,0.485200178982004,0.209635768979383,0.467272160535536,0.331219476193365,0.503128197428472,0.653470832142523,0.91510449533135,0.926170536266107,0.316629552795368,0.380771128018939,0.00288936920673912,9.7580224340974e-4,0.00436320748659859,2.8178305886204e-4,0.00191337552442651
1990,470,Malta,0.0454931640721832,55,Upper Middle,0.1515422287156775,1594,0.136932726374056,2693,0.167710434840694,0.5453267679662221,0.345725308294593,0.144359494110329,0.305473765023879,0.256625612633151,0.385976851565307,0.860166371178956,0.942776318612986,0.954339089352235,0.636960656804879,0.765993653005677,0.0011393258305307595,1.0899958527123e-4,4.7123313637163e-4,4.0565478709351e-4,0.00275460965692979
1990,100,Bulgaria,0.043376127580053,56,Upper Middle,0.035295225283913635,489,0.0412753817455113,485,0.030181499847126,0.4652230266747848,0.345224632031755,0.112019340212993,0.225313170356278,0.307028735741626,0.465136093707231,0.62693227674594,0.822298705580639,0.831698813579594,0.351051168531099,0.422165739912287,0.004970214958899477,8.1633731059341e-4,0.00364720434279808,9.9738383947902e-4,0.00677314304761886
1990,152,Chile,0.0426739766015049,57,Upper Middle,0.03248499149027042,976,0.0834247491045959,203,0.0126494197878841,0.26144418013323545,0.305473228824271,0.179111581020883,0.391612747588201,0.150518801233938,0.219333710060341,0.223761210069446,0.316986265877811,0.317315639837083,0.108273216071772,0.13020678030181,0.009150137245877642,0.00244672167252299,0.0109676873363183,0.00112411396730078,0.00763378906154181
1990,688,Serbia,0.0416204912540659,58,Upper Middle,0.03209736798544995,809,0.0689833808687374,240,0.0149346265523539,0.46265653644655774,0.370404305361134,0.172199202953046,0.374479238012331,0.244115458812541,0.366329372709936,0.577884942530652,0.719300482774107,0.726851696084881,0.35666615551442,0.428918188976423,0.004855047489288806,0.00120680172658399,0.00540040327157757,6.4275002757613e-4,0.00436476406258524
1990,170,Colombia,0.0402765168114928,59,Upper Middle,0.016306614167162375,618,0.0524433064477841,82,0.00507034517096006,0.35064962851645565,0.365635974221414,0.169022588183172,0.366605455785093,0.243056651960456,0.364666492657736,0.336277529147807,0.380038153994336,0.38149935623027,0.24202685025769,0.291055702065343,0.01142663976711576,0.00386316960952581,0.0173275882751153,0.00110960737740617,0.00753527232378578
1990,233,Estonia,0.0379026252313866,60,Upper Middle,0.07589242082274049,945,0.080777919463249,1145,0.0713024001683575,0.3791650642623065,0.223051583763129,0.101155633174917,0.198385617097527,0.168591665016721,0.247717550428732,0.644542143711978,0.891631427403381,0.902276109314412,0.321649651037419,0.386808178109544,0.00189226149693688,2.7945816888495e-4,0.00123659815800793,4.2641084604042e-4,0.00289556760990003
1990,356,India,0.0363430806685391,61,Upper Middle,0.0022297442264638877,71,0.00512285227540867,16,9.7050608687568e-4,0.47199932285067014,0.441565476829401,0.130814954041635,0.271901309251023,0.400050990908139,0.611229644407778,0.504530749032184,0.782898853225989,0.791591704577706,0.180836619142925,0.217469793486662,0.04561091561520919,0.0117303541691588,0.0526515229990216,0.00581814885996225,0.0395117843655993
1990,858,Uruguay,0.036182811848314,62,Upper Middle,0.0449711144730543,1478,0.126919022922911,256,0.0159345785239533,0.38100706221367914,0.351449057250848,0.186750362358538,0.410546771727542,0.197011372804612,0.292351342774155,0.413050991208337,0.506838941790191,0.510576312455295,0.262374808444934,0.315525669961379,0.0027646506830411553,8.6831214494956e-4,0.00388057317279893,2.9006653284959e-4,0.00196963001569355
1990,398,Kazakhstan,0.0340139977131231,63,Middle,0.022026564300238225,592,0.0502399533280433,155,0.00965704589143624,0.29906327877147154,0.179739673911984,0.101802443250689,0.199988846336183,0.112414790542668,0.159490501487784,0.497602130697866,0.471115711385653,0.474211823501436,0.433230333083539,0.520992437894297,0.005973972002213141,0.00183326611468058,0.00821325035610158,6.3987147892406e-4,0.00434521534543432
1990,352,Iceland,0.0334478064198083,64,Middle,0.1916296445090006,3942,0.340113851177339,1734,0.10796949470752,0.19125650447734768,0.151108199573766,0.111396958562073,0.223770491140641,0.060811206274265,0.0784459080068918,0.242071910115222,0.278731111404216,0.278373776894405,0.171107712759495,0.205770043336038,0.0010209959400875408,1.8988149958429e-4,8.3439576969777e-4,1.8400183175131e-4,0.00124932645578108
1990,192,Cuba,0.0333209635687116,65,Middle,0.02366099549110675,901,0.0769568676700428,117,0.007274759544925,0.3888985628336175,0.316865221981022,0.180884175057712,0.396006424642042,0.162228476523094,0.237724019320002,0.477307327161046,0.868614459322898,0.878845969541618,0.0630053147746579,0.0757686847804743,0.004020529974187169,0.00180361263005963,0.00808010516964424,2.9461962593074e-4,0.00200055085100448
1990,480,Mauritius,0.0327237953055464,66,Middle,0.06465705284870214,698,0.0593636942752771,1131,0.0704224111069332,0.37878357321283224,0.266741243116508,0.185823034751988,0.408248231880493,0.0906027848327441,0.125234254352523,0.537888305758599,0.978389762899124,0.990591821445233,0.0708352603459794,0.0851847900719656,0.0014308165685623644,1.3916968004166e-4,6.0669792052743e-4,4.9691760366242e-4,0.00337439108262119
1990,788,Tunisia,0.0324689034605799,67,Middle,0.02334774064206949,320,0.026683825566693,328,0.0204287421879179,0.3557506018664825,0.237376509862908,0.160048680692877,0.344362093456093,0.0938861963768648,0.130390926269723,0.533155074196077,0.773697154106646,0.782224828116848,0.236230641704602,0.284085320275306,0.004121092492840335,4.9856011056848e-4,0.00222037356422152,0.00112633825583525,0.00764889458612316
1990,388,Jamaica,0.0318084122150779,68,Middle,0.03873355481506693,721,0.0613787148672055,393,0.024443135895851,0.42508179966157994,0.383402119226071,0.154493328647831,0.330592204638234,0.288611897579049,0.436212033813909,0.471292482076715,0.90687929812043,0.917797690649048,0.0206118131002789,0.0247872735043814,0.0019546369552587025,3.2959857237342e-4,0.00146173032904472,3.8491400605003e-4,0.00261375545881974
1990,780,Trinidad and Tobago,0.0316929760679117,69,Middle,0.06173917579515113,670,0.0569437674025548,1075,0.0669384201596321,0.3304427284919387,0.25842168591341,0.0932712376295292,0.178842796196946,0.226077642783664,0.338000575629875,0.422535734287348,0.674282149886756,0.681025250646865,0.136412340112292,0.164046217927831,0.0015603859856841657,1.5450191843331e-4,6.7554020889791e-4,5.3076185070724e-4,0.00360423316369537
1990,188,Costa Rica,0.0310216870288588,70,Middle,0.03831098955316656,1180,0.101083024514932,234,0.0145200633596596,0.33862805224210457,0.326563905886963,0.195304034761772,0.431748509623156,0.151821292606693,0.221379302150771,0.351137880513265,0.363773692929254,0.364942935994924,0.280508509373229,0.337332825031605,0.002301176518366064,6.9517438213813e-4,0.00310317854255532,2.5131300649417e-4,0.00170644817758982
1990,504,Morocco,0.0301882901964256,71,Middle,0.011437213045605667,257,0.0212347101243399,99,0.00616018968399451,0.41312273495068685,0.344535301066089,0.168067572999042,0.364238287548373,0.217693006136442,0.324832314583806,0.495364026864688,0.702884431042765,0.710140964018094,0.23332169431454,0.280587089711283,0.00582259042426698,0.00120550608029612,0.0053945857742822,9.2543892739825e-4,0.00628455282153273
